"stock","MortType","CatchYear","AABM Fishery_SEAK_All","AABM Fishery_NBC_T","AABM Fishery_NBC_S","AABM Fishery_WCVI_FW","AABM Fishery_WCVI_SPR T","AABM Fishery_WCVI_SUM T","AABM Fishery_WCVI_AABM S","ISBM Fishery_NBC & CBC_Central T","ISBM Fishery_NBC & CBC_North N","ISBM Fishery_NBC & CBC_TNBC Term N","ISBM Fishery_NBC & CBC_Central N","ISBM Fishery_NBC & CBC_TCBC Term N","ISBM Fishery_NBC & CBC_CBC S","ISBM Fishery_NBC & CBC_ TCBC TERM S","ISBM Fishery_NBC & CBC_NBC ISBM S","ISBM Fishery_NBC & CBC_TNBC TERM S","ISBM Fishery_Southern BC_GEO ST T","ISBM Fishery_Southern BC_WCVI N","ISBM Fishery_Southern BC_GEO ST N","ISBM Fishery_Southern BC_JNST N","ISBM Fishery_Southern BC_BC JF N","ISBM Fishery_Southern BC_FRASER N","ISBM Fishery_Southern BC_ TFRASER TERM N","ISBM Fishery_Southern BC_GEO ST S","ISBM Fishery_Southern BC_TGEO ST TERM S","ISBM Fishery_Southern BC_JNST S","ISBM Fishery_Southern BC_TJNST TERM S","ISBM Fishery_Southern BC_BC JF S","ISBM Fishery_Southern BC_TBC JF TERM S","ISBM Fishery_Southern BC_WCVI ISBM S","ISBM Fishery_US_T","Terminal Fishery_SEAK_All","Terminal Fishery_Canada_TNORTH FN","Terminal Fishery_Canada_TCENTRAL FN","Terminal Fishery_Canada_TGEO ST FN","Terminal Fishery_Canada_TFRAS FN","Terminal Fishery_Canada_CAN TBR TERM FN","Terminal Fishery_Canada_TWCVI TERM N","Terminal Fishery_Canada_TNORTH FS","Terminal Fishery_Canada_TCENTRAL FS","Terminal Fishery_Canada_TWCVI FS","Terminal Fishery_Canada_TFRASER FS","Terminal Fishery_Canada_TGS FS","Terminal Fishery_Canada_TWCVI TERM S","Terminal Fishery_Southern US_All","Escapement_    _Stray","Esc.",
"KLM","TM",2012,17.4657534246575,1.02739726027397,4.45205479452055,0,0,0,0,0,0,1.36986301369863,0,0,0,0,0,5.82191780821918,0,0,0,0,0,0,0,0,0,1.02739726027397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.8356164383562,
"KLM","TM",2013,13.7339055793991,6.43776824034335,1.71673819742489,0,0,0,0,0,0,0.429184549356223,0,0,0,0,0,7.72532188841202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14592274678112,0,0,0,0,0,0,0,67.8111587982833,
"KLM","TM",2014,13.7254901960784,1.56862745098039,5.09803921568627,0,0,0,0,0,0,0,0,0,0,0,0,5.88235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17647058823529,0,0,0,9.41176470588235,0,0,0,0,0,0,0,63.1372549019608,
"KLM","TM",2015,20.8677685950413,2.68595041322314,4.75206611570248,0,0,0,0,0,0,0,0,0,0,0,0,4.13223140495868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2396694214876,0,0,0,5.57851239669422,0,0,0,0,0,0,0,60.7438016528926,
"KLM","TM",2016,16.1341853035144,1.2779552715655,4.79233226837061,0,0,0,0,0,0,0,0,0,0,0,0.638977635782748,12.4600638977636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798722044728434,0,0,0,4.63258785942492,0,0,0,0,0,0,0,59.2651757188498,
"KLM","TM",2017,11.6838487972509,6.18556701030928,1.71821305841924,0,0,0,0,0,0,0,0,0,0,0,0,22.3367697594502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687285223367698,0,0,0,3.43642611683849,0,0,0,0,0,0,0,53.9518900343643,
"KLM","TM",2018,4.31034482758621,2.01149425287356,2.8735632183908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4367816091954,0,0,0,0,0,0,0,0,0,0,0,89.367816091954,
"KLY","LC",1979,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","LC",1980,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","LC",1981,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","LC",1982,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","LC",1983,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","LC",1984,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","LC",1985,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","LC",1986,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","LC",1987,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","LC",1988,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","LC",1989,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","LC",1990,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","LC",1991,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","LC",1992,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","LC",1993,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","LC",1994,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","LC",1995,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","LC",1996,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","LC",1997,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","LC",1998,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","LC",1999,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","LC",2000,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","LC",2001,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","LC",2002,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","LC",2003,17.6470588235294,17.6470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.7058823529412,
"KLY","LC",2004,15.6159068865179,2.0368574199806,4.364694471387,0,0,0,0,0,0,2.23084384093113,0,0,0,0,0,1.1639185257032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10378273520854,0,0,0,0,0,0,0,71.4839961202716,
"KLY","LC",2005,27.6005547850208,3.46740638002774,1.94174757281553,0,0,0,0,0,0,0,0,0,0,0,0,5.27045769764216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96393897364771,0,0,0,0,0,0,0,55.755894590846,
"KLY","LC",2006,17.195325542571,2.33722871452421,6.01001669449082,0,0,0,0,0,0,4.34056761268781,0,0,0,0,0,1.0016694490818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33722871452421,0,0,0,0,0,0,0,66.7779632721202,
"KLY","LC",2007,19.7849462365591,1.18279569892473,4.51612903225806,0,0.21505376344086,0,0,0,0,6.66666666666667,0,0,0,0,0,1.50537634408602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537634408602151,0,0,0,0,0,0,0,65.5913978494624,
"KLY","LC",2008,14.2391304347826,0.543478260869565,7.17391304347826,0,0,0,0,0,0,21.0869565217391,0,0,0,0,0,11.8478260869565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,40.1086956521739,
"KLY","LC",2009,17.6706827309237,0.803212851405622,3.4805890227577,0,0,0,0,0,0,0.267737617135208,0,0,1.60642570281124,0,0,2.54350736278447,0,0,0,0,0,0,0,0,0,0.267737617135208,0,0,0,0,0,0,0,0,0,0,0,0,3.07898259705489,0,0,0,0,0,0,0,70.281124497992,
"KLY","LC",2010,9.91379310344828,1.72413793103448,2.37068965517241,0,0,0,0,0,0,2.1551724137931,0,0,0,0,0.646551724137931,4.74137931034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95689655172414,0,0,0,0,0,0,0,73.4913793103448,
"KLY","LC",2011,19.3661971830986,2.8169014084507,2.8169014084507,0,0,0,0,0,0,3.87323943661972,0,0,0,0,0,9.15492957746479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52112676056338,0,0,0,0,0,0,0,58.4507042253521,
"KLY","LC",2012,19.9453551912568,0.819672131147541,1.09289617486339,0,0,0,0,0,0,1.91256830601093,0,0,0,0,2.18579234972678,4.37158469945355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46448087431694,0,0,0,0,0,0,0,64.207650273224,
"KLY","LC",2013,8.35380835380835,0.737100737100737,1.96560196560197,0,0,0,0,0,0,0.982800982800983,0,0,0,0,0.737100737100737,3.68550368550369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65110565110565,0,0,0,0,0,0,0,77.8869778869779,
"KLY","LC",2014,17.6146788990826,2.38532110091743,2.56880733944954,0,0,0,0,0,0,0,0,0,0,0,0,2.56880733944954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20183486238532,0,0,0,4.22018348623853,0,0,0,0,0,0,0,68.4403669724771,
"KLY","LC",2015,12.2982321291314,1.076095311299,4.22751729438893,0,0,0,0,0,0,0,0,0,0,0,1.076095311299,2.07532667179093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30668716372022,0,0,0,5.68793235972329,0,0,0,0,0,0,0,72.2521137586472,
"KLY","LC",2016,15.4308617234469,3.2064128256513,4.80961923847695,0,0,0,0,0,0,0,0,0,0,0,0,7.21442885771543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.21643286573146,0,0,0,0,0,0,0,61.1222444889779,
"KLY","LC",2017,7.21357850070721,2.26308345120226,2.26308345120226,0,0,0,0,0,0,0.424328147100424,0,0,0,0,1.6973125884017,3.81895332390382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707213578500707,0,0,0,6.50636492220651,0,0,0,0,0,0,0,75.1060820367751,
"KLY","LC",2018,4.0174672489083,0.524017467248908,3.23144104803493,0,0,0,0,0,0,0,0,0,0,0,0.349344978165939,4.80349344978166,0,0,0,0,0,0,0,0,0,0,0,0,0,0.873362445414847,0,0,0,0,1.1353711790393,0,0,0,0,0,0,0,0,0,0,0,85.0655021834061,
"KLY","TM",1979,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","TM",1980,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","TM",1981,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","TM",1982,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","TM",1983,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","TM",1984,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","TM",1985,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","TM",1986,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","TM",1987,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","TM",1988,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","TM",1989,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","TM",1990,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","TM",1991,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","TM",1992,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","TM",1993,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","TM",1994,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","TM",1995,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","TM",1996,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","TM",1997,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","TM",1998,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","TM",1999,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","TM",2000,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","TM",2001,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","TM",2002,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"KLY","TM",2003,55.5555555555556,13.5802469135802,3.7037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1604938271605,
"KLY","TM",2004,18.4713375796178,2.45677888989991,5.64149226569609,0,0,0,0,0,0,2.09281164695177,0,0,0,0,0,1.18289353958144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09372156505914,0,0,0,0,0,0,0,67.0609645131938,
"KLY","TM",2005,30.3780964797914,3.78096479791395,2.34680573663625,0,0,0,0,0,0,0,0,0,0,0,0,5.21512385919166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86701434159061,0,0,0,0,0,0,0,52.4119947848761,
"KLY","TM",2006,19.7784810126582,2.68987341772152,6.80379746835443,0,0,0,0,0,0,4.11392405063291,0,0,0,0,0,0.949367088607595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37341772151899,0,0,0,0,0,0,0,63.2911392405063,
"KLY","TM",2007,24.9506903353057,1.28205128205128,5.32544378698225,0,0.19723865877712,0,0,0,0,6.11439842209073,0,0,0,0,0,1.4792899408284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493096646942801,0,0,0,0,0,0,0,60.1577909270217,
"KLY","TM",2008,15.9751037344398,0.622406639004149,7.67634854771784,0,0,0,0,0,0,20.2282157676349,0,0,0,0,0,12.1369294605809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08298755186722,0,0,0,0,0,0,0,38.2780082987552,
"KLY","TM",2009,18.7256176853056,1.04031209362809,4.16124837451235,0,0,0,0,0,0,0.260078023407022,0,0,1.56046814044213,0,0,2.60078023407022,0,0,0,0,0,0,0,0,0,0.260078023407022,0,0,0,0,0,0,0,0,0,0,0,0,3.12093628088427,0,0,0,0,0,0,0,68.2704811443433,
"KLY","TM",2010,12.678936605317,2.04498977505112,2.65848670756646,0,0,0,0,0,0,2.04498977505112,0,0,0,0,0.613496932515337,5.11247443762781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11247443762781,0,0,0,0,0,0,0,69.7341513292434,
"KLY","TM",2011,21.5946843853821,2.99003322259136,3.65448504983389,0,0,0,0,0,0,3.65448504983389,0,0,0,0,0.332225913621262,9.30232558139535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32225913621263,0,0,0,0,0,0,0,55.1495016611296,
"KLY","TM",2012,24.8743718592965,0.753768844221105,1.25628140703518,0,0,0,0,0,0,1.75879396984925,0,0,0,0,2.26130653266332,4.52261306532663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52763819095477,0,0,0,0,0,0,0,59.0452261306533,
"KLY","TM",2013,10.7728337236534,0.702576112412178,3.04449648711944,0,0,0,0,0,0,0.936768149882904,0,0,0,0,0.936768149882904,3.74707259953162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62060889929742,0,0,0,0,0,0,0,74.2388758782201,
"KLY","TM",2014,22.2033898305085,2.88135593220339,3.05084745762712,0,0,0,0,0,0,0,0,0,0,0,0,2.3728813559322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03389830508475,0,0,0,4.23728813559322,0,0,0,0,0,0,0,63.2203389830509,
"KLY","TM",2015,13.9705882352941,1.17647058823529,5.51470588235294,0,0,0,0,0,0,0,0,0,0,0,1.02941176470588,2.13235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,5.80882352941176,0,0,0,0,0,0,0,69.1176470588235,
"KLY","TM",2016,17.6252319109462,3.71057513914657,6.30797773654917,0,0,0,0,0,0,0,0,0,0,0,0,7.42115027829314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.34879406307978,0,0,0,0,0,0,0,56.5862708719852,
"KLY","TM",2017,11.0964332892999,2.77410832232497,2.77410832232497,0,0,0,0,0,0,0.396301188903567,0,0,0,0,1.71730515191546,3.83091149273448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660501981505945,0,0,0,6.60501981505945,0,0,0,0,0,0,0,70.1453104359313,
"KLY","TM",2018,4.29553264604811,0.515463917525773,4.03780068728522,0,0,0,0,0,0,0,0,0,0,0,0.343642611683849,5.06872852233677,0,0,0,0,0,0,0,0,0,0,0,0,0,0.945017182130584,0,0,0,0,1.11683848797251,0,0,0,0,0,0,0,0,0,0,0,83.6769759450172,
"MSH","LC",1979,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MSH","LC",1980,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MSH","LC",1981,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MSH","LC",1982,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MSH","LC",1983,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MSH","LC",1984,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MSH","LC",1985,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MSH","LC",1986,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MSH","LC",1987,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MSH","LC",1988,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MSH","LC",1989,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MSH","LC",1990,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MSH","LC",1991,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MSH","LC",1992,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MSH","LC",1993,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MSH","LC",1994,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MSH","LC",1995,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MSH","LC",1996,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MSH","LC",1997,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MSH","LC",1998,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MSH","LC",1999,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MSH","LC",2000,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MSH","LC",2001,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MSH","LC",2002,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MSH","LC",2003,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MSH","LC",2004,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MSH","LC",2005,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MSH","LC",2006,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MSH","LC",2007,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MSH","LC",2008,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MSH","LC",2009,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MSH","LC",2010,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MSH","LC",2011,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,2,0,0,0,0,54,
"MSH","LC",2012,5.67685589519651,6.11353711790393,6.11353711790393,0,1.31004366812227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.873362445414847,0,8.29694323144105,0,1.31004366812227,0,6.11353711790393,0,2.62008733624454,0,0,0,0,10.0436681222707,0,0,0,0,0,3.49344978165939,0,0,0,1.74672489082969,46.2882096069869,
"MSH","LC",2013,2.21238938053097,5.6890012642225,3.16055625790139,0,0.252844500632111,0,0.56890012642225,0,0,0,0,0,0,0,0.126422250316056,0,0,0,0,0,0,0,0.442477876106195,0,3.53982300884956,0,2.02275600505689,0,8.02781289506953,0.252844500632111,0.316055625790139,0,0,0,0,3.35018963337547,0,0,0,0,0,3.66624525916561,0,0,0,1.39064475347661,64.9810366624526,
"MSH","LC",2014,8.96431679721497,5.91818973020017,4.61270670147955,1.0443864229765,1.39251523063534,0.783289817232376,2.00174064403829,0,0,0,0,0,0,0,0.435161009573542,0,0,0,0,0,0,0,0.870322019147084,0,3.30722367275892,0,1.56657963446475,0,2.61096605744125,0,0.957354221061793,0,0,0,0,4.00348128807659,0,0,0,0,0,4.87380330722367,0,0,0,0.522193211488251,56.135770234987,
"MSH","LC",2015,4.38028870084619,1.94126431060229,1.19462419113987,0.149328023892484,1.34395221503235,0.149328023892484,0.995520159283225,0,0,0,0,0,0,0,0.348432055749129,0,0,0,0,0,0,0,0.696864111498258,0,5.32603285216526,0,0.895968143354903,0.647088103534097,6.66998506719761,0,2.68790443006471,0,0,0,0,1.74216027874564,0,0,0,0,0,3.18566450970632,0,0,0,4.92782478845197,62.7177700348432,
"MSH","LC",2016,3.8265306122449,5.35714285714286,4.08163265306122,0,0.76530612244898,0,0,0,0,0,0,0,2.04081632653061,0,0,0,0,0,0,0,0,0,0.510204081632653,0,1.53061224489796,0,1.78571428571429,0,10.4591836734694,0,0.76530612244898,0,0,0,0,10.2040816326531,0,0,0,0,0,0.76530612244898,0,0,0,5.10204081632653,52.8061224489796,
"MSH","LC",2017,7.67494356659142,5.86907449209932,0.90293453724605,0.451467268623025,0.90293453724605,0,0,0,0,0,0,0,0.677200902934537,0,0,0,0,0,0,0,0,0,0,0,3.6117381489842,0,8.57787810383747,0,2.48306997742664,0,0.677200902934537,0,0,0,0,4.96613995485327,0,0,0,0,0,3.83747178329571,0,0,0,0.90293453724605,58.4650112866817,
"MSH","LC",2018,1.27504553734062,1.54826958105647,0.819672131147541,0,1.45719489981785,0,1.54826958105647,0,0,0,0,0,0,0,0.182149362477231,0,0,0,0,0,0,0,0.546448087431694,0,5.37340619307832,0,3.55191256830601,0,7.5591985428051,0,0.273224043715847,0,0,0,0,8.10564663023679,0,0,0,0,0,2.00364298724954,0,0,0,0,65.7559198542805,
"MSH","TM",1979,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MSH","TM",1980,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MSH","TM",1981,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MSH","TM",1982,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MSH","TM",1983,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MSH","TM",1984,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MSH","TM",1985,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MSH","TM",1986,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MSH","TM",1987,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MSH","TM",1988,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MSH","TM",1989,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MSH","TM",1990,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MSH","TM",1991,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MSH","TM",1992,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"MSH","TM",1993,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
